Região;SiglaUF;UF;CódigoIBGE;Município;Crime;Mês;Data;Quantidade
NORDESTE;CE;Ceará;2313807;Uruburetama;Homicídio doloso;07;07/2014;1
NORDESTE;CE;Ceará;2313807;Uruburetama;Homicídio doloso;12;12/2014;1
NORDESTE;CE;Ceará;2313906;Uruoca;Estupro;03;03/2014;1
NORDESTE;CE;Ceará;2313906;Uruoca;Estupro;05;05/2014;1
NORDESTE;CE;Ceará;2313906;Uruoca;Estupro;10;10/2014;1
NORDESTE;CE;Ceará;2313906;Uruoca;Homicídio doloso;05;05/2014;2
NORDESTE;CE;Ceará;2313955;Varjota;Estupro;04;04/2014;1
NORDESTE;CE;Ceará;2313955;Varjota;Estupro;11;11/2014;3
NORDESTE;CE;Ceará;2313955;Varjota;Homicídio doloso;09;09/2014;2
NORDESTE;CE;Ceará;2313955;Varjota;Homicídio doloso;11;11/2014;1
NORDESTE;CE;Ceará;2313955;Varjota;Homicídio doloso;12;12/2014;1
NORDESTE;CE;Ceará;2314003;Várzea Alegre;Estupro;02;02/2014;1
NORDESTE;CE;Ceará;2314003;Várzea Alegre;Estupro;04;04/2014;1
NORDESTE;CE;Ceará;2314003;Várzea Alegre;Estupro;06;06/2014;1
NORDESTE;CE;Ceará;2314003;Várzea Alegre;Estupro;08;08/2014;1
NORDESTE;CE;Ceará;2314003;Várzea Alegre;Estupro;10;10/2014;1
NORDESTE;CE;Ceará;2314003;Várzea Alegre;Homicídio doloso;08;08/2014;1
NORDESTE;CE;Ceará;2314003;Várzea Alegre;Homicídio doloso;11;11/2014;3
NORDESTE;CE;Ceará;2314102;Viçosa Do Ceará;Estupro;01;01/2014;1
NORDESTE;CE;Ceará;2314102;Viçosa Do Ceará;Estupro;03;03/2014;1
NORDESTE;CE;Ceará;2314102;Viçosa Do Ceará;Estupro;04;04/2014;2
NORDESTE;CE;Ceará;2314102;Viçosa Do Ceará;Estupro;07;07/2014;1
NORDESTE;CE;Ceará;2314102;Viçosa Do Ceará;Estupro;08;08/2014;1
NORDESTE;CE;Ceará;2314102;Viçosa Do Ceará;Estupro;09;09/2014;1
NORDESTE;CE;Ceará;2314102;Viçosa Do Ceará;Estupro;11;11/2014;1
NORDESTE;CE;Ceará;2314102;Viçosa Do Ceará;Homicídio doloso;05;05/2014;1
NORDESTE;CE;Ceará;2314102;Viçosa Do Ceará;Homicídio doloso;06;06/2014;1
NORDESTE;CE;Ceará;2314102;Viçosa Do Ceará;Homicídio doloso;08;08/2014;1
NORDESTE;CE;Ceará;2314102;Viçosa Do Ceará;Homicídio doloso;10;10/2014;1
NORDESTE;CE;Ceará;2314102;Viçosa Do Ceará;Homicídio doloso;12;12/2014;1
NORDESTE;CE;Ceará;2314102;Viçosa Do Ceará;Roubo seguido de morte (latrocínio);11;11/2014;1
NORDESTE;MA;Maranhão;2100055;Açailândia;Estupro;01;01/2014;1
NORDESTE;MA;Maranhão;2100055;Açailândia;Estupro;02;02/2014;3
NORDESTE;MA;Maranhão;2100055;Açailândia;Estupro;03;03/2014;4
NORDESTE;MA;Maranhão;2100055;Açailândia;Estupro;04;04/2014;4
NORDESTE;MA;Maranhão;2100055;Açailândia;Estupro;05;05/2014;2
NORDESTE;MA;Maranhão;2100055;Açailândia;Estupro;06;06/2014;1
NORDESTE;MA;Maranhão;2100055;Açailândia;Estupro;07;07/2014;3
NORDESTE;MA;Maranhão;2100055;Açailândia;Estupro;08;08/2014;8
NORDESTE;MA;Maranhão;2100055;Açailândia;Estupro;09;09/2014;3
NORDESTE;MA;Maranhão;2100055;Açailândia;Estupro;10;10/2014;3
NORDESTE;MA;Maranhão;2100055;Açailândia;Furto de veículo;02;02/2014;1
NORDESTE;MA;Maranhão;2100055;Açailândia;Furto de veículo;03;03/2014;2
NORDESTE;MA;Maranhão;2100055;Açailândia;Furto de veículo;06;06/2014;1
NORDESTE;MA;Maranhão;2100055;Açailândia;Furto de veículo;12;12/2014;1
NORDESTE;MA;Maranhão;2100055;Açailândia;Homicídio doloso;01;01/2014;1
NORDESTE;MA;Maranhão;2100055;Açailândia;Homicídio doloso;02;02/2014;1
NORDESTE;MA;Maranhão;2100055;Açailândia;Homicídio doloso;03;03/2014;3
NORDESTE;MA;Maranhão;2100055;Açailândia;Homicídio doloso;04;04/2014;3
NORDESTE;MA;Maranhão;2100055;Açailândia;Homicídio doloso;05;05/2014;2
NORDESTE;MA;Maranhão;2100055;Açailândia;Homicídio doloso;07;07/2014;2
NORDESTE;MA;Maranhão;2100055;Açailândia;Homicídio doloso;09;09/2014;1
NORDESTE;MA;Maranhão;2100055;Açailândia;Lesão corporal seguida de morte;11;11/2014;1
NORDESTE;MA;Maranhão;2100055;Açailândia;Roubo de veículo;04;04/2014;4
NORDESTE;MA;Maranhão;2100055;Açailândia;Roubo de veículo;05;05/2014;3
NORDESTE;MA;Maranhão;2100055;Açailândia;Roubo de veículo;07;07/2014;3
NORDESTE;MA;Maranhão;2100055;Açailândia;Roubo de veículo;08;08/2014;4
NORDESTE;MA;Maranhão;2100055;Açailândia;Roubo de veículo;09;09/2014;5
NORDESTE;MA;Maranhão;2100055;Açailândia;Roubo de veículo;10;10/2014;4
NORDESTE;MA;Maranhão;2100055;Açailândia;Roubo de veículo;11;11/2014;2
NORDESTE;MA;Maranhão;2100055;Açailândia;Roubo de veículo;12;12/2014;3
NORDESTE;MA;Maranhão;2100055;Açailândia;Roubo seguido de morte (latrocínio);03;03/2014;1
NORDESTE;MA;Maranhão;2100204;Alcântara;Estupro;08;08/2014;1
NORDESTE;MA;Maranhão;2100204;Alcântara;Estupro;10;10/2014;1
NORDESTE;MA;Maranhão;2100204;Alcântara;Furto de veículo;04;04/2014;3
NORDESTE;MA;Maranhão;2100204;Alcântara;Furto de veículo;05;05/2014;2
NORDESTE;MA;Maranhão;2100204;Alcântara;Homicídio doloso;01;01/2014;1
NORDESTE;MA;Maranhão;2100204;Alcântara;Homicídio doloso;05;05/2014;1
NORDESTE;MA;Maranhão;2100204;Alcântara;Homicídio doloso;11;11/2014;1
NORDESTE;MA;Maranhão;2100204;Alcântara;Roubo de veículo;09;09/2014;1
NORDESTE;MA;Maranhão;2100303;Aldeias Altas;Homicídio doloso;01;01/2014;1
NORDESTE;MA;Maranhão;2100303;Aldeias Altas;Homicídio doloso;04;04/2014;1
NORDESTE;MA;Maranhão;2100303;Aldeias Altas;Roubo de veículo;07;07/2014;1
NORDESTE;MA;Maranhão;2100303;Aldeias Altas;Roubo de veículo;08;08/2014;1
NORDESTE;MA;Maranhão;2100303;Aldeias Altas;Roubo de veículo;11;11/2014;3
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Furto de veículo;01;01/2014;1
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Furto de veículo;06;06/2014;1
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Furto de veículo;08;08/2014;1
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Furto de veículo;11;11/2014;1
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Homicídio doloso;03;03/2014;1
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Homicídio doloso;04;04/2014;1
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Homicídio doloso;10;10/2014;1
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Homicídio doloso;12;12/2014;1
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Lesão corporal seguida de morte;10;10/2014;1
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Roubo de veículo;01;01/2014;1
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Roubo de veículo;02;02/2014;2
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Roubo de veículo;04;04/2014;3
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Roubo de veículo;05;05/2014;4
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Roubo de veículo;06;06/2014;4
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Roubo de veículo;07;07/2014;1
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Roubo de veículo;08;08/2014;3
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Roubo de veículo;09;09/2014;3
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Roubo de veículo;10;10/2014;2
NORDESTE;MA;Maranhão;2100436;Alto Alegre Do Maranhão;Roubo de veículo;12;12/2014;3
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Estupro;12;12/2014;1
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Furto de veículo;01;01/2014;1
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Furto de veículo;02;02/2014;1
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Furto de veículo;03;03/2014;1
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Furto de veículo;12;12/2014;1
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Homicídio doloso;01;01/2014;2
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Homicídio doloso;02;02/2014;2
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Homicídio doloso;03;03/2014;2
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Homicídio doloso;07;07/2014;1
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Homicídio doloso;08;08/2014;1
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Homicídio doloso;09;09/2014;1
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo de veículo;01;01/2014;1
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo de veículo;02;02/2014;2
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo de veículo;04;04/2014;1
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo de veículo;05;05/2014;1
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo de veículo;06;06/2014;2
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo de veículo;07;07/2014;2
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo de veículo;08;08/2014;3
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo de veículo;09;09/2014;3
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo de veículo;10;10/2014;3
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo de veículo;11;11/2014;3
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo de veículo;12;12/2014;3
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo seguido de morte (latrocínio);01;01/2014;1
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo seguido de morte (latrocínio);02;02/2014;1
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo seguido de morte (latrocínio);03;03/2014;1
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo seguido de morte (latrocínio);11;11/2014;1
NORDESTE;MA;Maranhão;2100477;Alto Alegre Do Pindaré;Roubo seguido de morte (latrocínio);12;12/2014;1
NORDESTE;MA;Maranhão;2100501;Alto Parnaíba;Estupro;05;05/2014;1
NORDESTE;MA;Maranhão;2100501;Alto Parnaíba;Estupro;06;06/2014;1
NORDESTE;MA;Maranhão;2100501;Alto Parnaíba;Estupro;08;08/2014;1
NORDESTE;MA;Maranhão;2100501;Alto Parnaíba;Estupro;09;09/2014;1
NORDESTE;MA;Maranhão;2100501;Alto Parnaíba;Estupro;11;11/2014;1
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Estupro;05;05/2014;2
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Estupro;06;06/2014;2
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Estupro;12;12/2014;2
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Furto de veículo;02;02/2014;1
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Furto de veículo;09;09/2014;4
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Furto de veículo;10;10/2014;1
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Furto de veículo;11;11/2014;1
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Homicídio doloso;01;01/2014;4
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Homicídio doloso;02;02/2014;1
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Homicídio doloso;04;04/2014;2
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Homicídio doloso;05;05/2014;1
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Homicídio doloso;07;07/2014;2
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Homicídio doloso;08;08/2014;2
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Homicídio doloso;09;09/2014;2
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Homicídio doloso;10;10/2014;2
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Homicídio doloso;11;11/2014;1
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Homicídio doloso;12;12/2014;1
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Roubo de veículo;03;03/2014;3
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Roubo de veículo;04;04/2014;6
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Roubo de veículo;05;05/2014;4
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Roubo de veículo;06;06/2014;4
NORDESTE;MA;Maranhão;2100600;Amarante Do Maranhão;Roubo seguido de morte (latrocínio);09;09/2014;1
NORDESTE;MA;Maranhão;2100709;Anajatuba;Estupro;04;04/2014;1
NORDESTE;MA;Maranhão;2100709;Anajatuba;Estupro;10;10/2014;1
NORDESTE;MA;Maranhão;2100709;Anajatuba;Homicídio doloso;01;01/2014;1
NORDESTE;MA;Maranhão;2100709;Anajatuba;Homicídio doloso;02;02/2014;2
NORDESTE;MA;Maranhão;2100709;Anajatuba;Homicídio doloso;03;03/2014;2
NORDESTE;MA;Maranhão;2100709;Anajatuba;Homicídio doloso;07;07/2014;1
NORDESTE;MA;Maranhão;2100709;Anajatuba;Homicídio doloso;10;10/2014;1
NORDESTE;MA;Maranhão;2100709;Anajatuba;Homicídio doloso;11;11/2014;1
NORDESTE;MA;Maranhão;2100808;Anapurus;Estupro;06;06/2014;1
NORDESTE;MA;Maranhão;2100808;Anapurus;Furto de veículo;02;02/2014;2
NORDESTE;MA;Maranhão;2100808;Anapurus;Furto de veículo;04;04/2014;1
NORDESTE;MA;Maranhão;2100808;Anapurus;Furto de veículo;06;06/2014;1
NORDESTE;MA;Maranhão;2100808;Anapurus;Furto de veículo;09;09/2014;3
NORDESTE;MA;Maranhão;2100808;Anapurus;Furto de veículo;10;10/2014;2
NORDESTE;MA;Maranhão;2100808;Anapurus;Homicídio doloso;06;06/2014;1
NORDESTE;MA;Maranhão;2100808;Anapurus;Roubo de veículo;02;02/2014;1
NORDESTE;MA;Maranhão;2100808;Anapurus;Roubo de veículo;04;04/2014;3
NORDESTE;MA;Maranhão;2100808;Anapurus;Roubo de veículo;08;08/2014;3
NORDESTE;MA;Maranhão;2100808;Anapurus;Roubo de veículo;10;10/2014;3
NORDESTE;MA;Maranhão;2100907;Araioses;Estupro;02;02/2014;1
NORDESTE;MA;Maranhão;2100907;Araioses;Estupro;03;03/2014;1
NORDESTE;MA;Maranhão;2100907;Araioses;Estupro;04;04/2014;5
NORDESTE;MA;Maranhão;2100907;Araioses;Estupro;05;05/2014;1
NORDESTE;MA;Maranhão;2100907;Araioses;Estupro;06;06/2014;2
NORDESTE;MA;Maranhão;2100907;Araioses;Estupro;08;08/2014;2
NORDESTE;MA;Maranhão;2100907;Araioses;Estupro;11;11/2014;1
NORDESTE;MA;Maranhão;2100907;Araioses;Estupro;12;12/2014;1
NORDESTE;MA;Maranhão;2100907;Araioses;Furto de veículo;03;03/2014;1
NORDESTE;MA;Maranhão;2100907;Araioses;Homicídio doloso;01;01/2014;1
NORDESTE;MA;Maranhão;2100907;Araioses;Homicídio doloso;07;07/2014;1
NORDESTE;MA;Maranhão;2100907;Araioses;Roubo de veículo;04;04/2014;1
NORDESTE;MA;Maranhão;2100907;Araioses;Roubo de veículo;05;05/2014;1
NORDESTE;MA;Maranhão;2100907;Araioses;Roubo de veículo;07;07/2014;2
NORDESTE;MA;Maranhão;2100907;Araioses;Roubo de veículo;12;12/2014;4
NORDESTE;MA;Maranhão;2100907;Araioses;Roubo seguido de morte (latrocínio);05;05/2014;1
NORDESTE;MA;Maranhão;2100956;Arame;Furto de veículo;09;09/2014;2
NORDESTE;MA;Maranhão;2100956;Arame;Furto de veículo;10;10/2014;1
NORDESTE;MA;Maranhão;2100956;Arame;Furto de veículo;12;12/2014;1
NORDESTE;MA;Maranhão;2100956;Arame;Homicídio doloso;01;01/2014;3
NORDESTE;MA;Maranhão;2100956;Arame;Homicídio doloso;02;02/2014;1
NORDESTE;MA;Maranhão;2100956;Arame;Lesão corporal seguida de morte;01;01/2014;1
NORDESTE;MA;Maranhão;2100956;Arame;Lesão corporal seguida de morte;03;03/2014;1
NORDESTE;MA;Maranhão;2100956;Arame;Roubo de veículo;09;09/2014;1
NORDESTE;MA;Maranhão;2100956;Arame;Roubo de veículo;12;12/2014;1
NORDESTE;MA;Maranhão;2101004;Arari;Estupro;06;06/2014;2
NORDESTE;MA;Maranhão;2101004;Arari;Estupro;09;09/2014;1
NORDESTE;MA;Maranhão;2101004;Arari;Furto de veículo;02;02/2014;1
NORDESTE;MA;Maranhão;2101004;Arari;Furto de veículo;05;05/2014;1
NORDESTE;MA;Maranhão;2101004;Arari;Homicídio doloso;04;04/2014;1
NORDESTE;MA;Maranhão;2101004;Arari;Homicídio doloso;07;07/2014;1
NORDESTE;MA;Maranhão;2101004;Arari;Homicídio doloso;12;12/2014;1
NORDESTE;MA;Maranhão;2101004;Arari;Roubo de veículo;01;01/2014;1
NORDESTE;MA;Maranhão;2101103;Axixá;Estupro;02;02/2014;1
NORDESTE;MA;Maranhão;2101103;Axixá;Estupro;06;06/2014;1
NORDESTE;MA;Maranhão;2101103;Axixá;Estupro;11;11/2014;1
NORDESTE;MA;Maranhão;2101103;Axixá;Furto de veículo;07;07/2014;1
NORDESTE;MA;Maranhão;2101103;Axixá;Furto de veículo;11;11/2014;1
NORDESTE;MA;Maranhão;2101103;Axixá;Homicídio doloso;04;04/2014;2
NORDESTE;MA;Maranhão;2101103;Axixá;Homicídio doloso;05;05/2014;1
NORDESTE;MA;Maranhão;2101103;Axixá;Homicídio doloso;09;09/2014;1
NORDESTE;MA;Maranhão;2101103;Axixá;Roubo de veículo;03;03/2014;1
NORDESTE;MA;Maranhão;2101103;Axixá;Roubo de veículo;06;06/2014;1
NORDESTE;MA;Maranhão;2101103;Axixá;Roubo de veículo;07;07/2014;1
NORDESTE;MA;Maranhão;2101103;Axixá;Roubo de veículo;10;10/2014;1
NORDESTE;MA;Maranhão;2101103;Axixá;Roubo de veículo;12;12/2014;2
NORDESTE;MA;Maranhão;2101202;Bacabal;Estupro;03;03/2014;1
NORDESTE;MA;Maranhão;2101202;Bacabal;Estupro;05;05/2014;3
NORDESTE;MA;Maranhão;2101202;Bacabal;Estupro;08;08/2014;1
NORDESTE;MA;Maranhão;2101202;Bacabal;Estupro;09;09/2014;1
NORDESTE;MA;Maranhão;2101202;Bacabal;Estupro;10;10/2014;1
NORDESTE;MA;Maranhão;2101202;Bacabal;Estupro;11;11/2014;2
NORDESTE;MA;Maranhão;2101202;Bacabal;Estupro;12;12/2014;1
NORDESTE;MA;Maranhão;2101202;Bacabal;Furto de veículo;01;01/2014;3
NORDESTE;MA;Maranhão;2101202;Bacabal;Furto de veículo;02;02/2014;1
NORDESTE;MA;Maranhão;2101202;Bacabal;Furto de veículo;03;03/2014;4
NORDESTE;MA;Maranhão;2101202;Bacabal;Furto de veículo;05;05/2014;8
NORDESTE;MA;Maranhão;2101202;Bacabal;Furto de veículo;06;06/2014;2
NORDESTE;MA;Maranhão;2101202;Bacabal;Furto de veículo;07;07/2014;1
NORDESTE;MA;Maranhão;2101202;Bacabal;Furto de veículo;08;08/2014;6
NORDESTE;MA;Maranhão;2101202;Bacabal;Furto de veículo;09;09/2014;12
NORDESTE;MA;Maranhão;2101202;Bacabal;Furto de veículo;10;10/2014;8
NORDESTE;MA;Maranhão;2101202;Bacabal;Furto de veículo;11;11/2014;10
NORDESTE;MA;Maranhão;2101202;Bacabal;Furto de veículo;12;12/2014;11
NORDESTE;MA;Maranhão;2101202;Bacabal;Homicídio doloso;02;02/2014;3
NORDESTE;MA;Maranhão;2101202;Bacabal;Homicídio doloso;04;04/2014;2
NORDESTE;MA;Maranhão;2101202;Bacabal;Homicídio doloso;06;06/2014;1
NORDESTE;MA;Maranhão;2101202;Bacabal;Homicídio doloso;07;07/2014;3
NORDESTE;MA;Maranhão;2101202;Bacabal;Homicídio doloso;08;08/2014;2
NORDESTE;MA;Maranhão;2101202;Bacabal;Homicídio doloso;10;10/2014;2
NORDESTE;MA;Maranhão;2101202;Bacabal;Homicídio doloso;11;11/2014;1
NORDESTE;MA;Maranhão;2101202;Bacabal;Homicídio doloso;12;12/2014;1
NORDESTE;MA;Maranhão;2101202;Bacabal;Lesão corporal seguida de morte;05;05/2014;1
NORDESTE;MA;Maranhão;2101202;Bacabal;Roubo de veículo;01;01/2014;7
NORDESTE;MA;Maranhão;2101202;Bacabal;Roubo de veículo;02;02/2014;4
NORDESTE;MA;Maranhão;2101202;Bacabal;Roubo de veículo;03;03/2014;1
NORDESTE;MA;Maranhão;2101202;Bacabal;Roubo de veículo;04;04/2014;4
NORDESTE;MA;Maranhão;2101202;Bacabal;Roubo de veículo;05;05/2014;3
NORDESTE;MA;Maranhão;2101202;Bacabal;Roubo de veículo;06;06/2014;3
NORDESTE;MA;Maranhão;2101202;Bacabal;Roubo de veículo;07;07/2014;2
NORDESTE;MA;Maranhão;2101202;Bacabal;Roubo de veículo;08;08/2014;2
NORDESTE;MA;Maranhão;2101202;Bacabal;Roubo de veículo;09;09/2014;3
NORDESTE;MA;Maranhão;2101202;Bacabal;Roubo de veículo;10;10/2014;4
NORDESTE;MA;Maranhão;2101202;Bacabal;Roubo de veículo;12;12/2014;1
NORDESTE;MA;Maranhão;2101251;Bacabeira;Estupro;04;04/2014;1
NORDESTE;MA;Maranhão;2101251;Bacabeira;Estupro;06;06/2014;2
NORDESTE;MA;Maranhão;2101251;Bacabeira;Estupro;09;09/2014;2
NORDESTE;MA;Maranhão;2101251;Bacabeira;Estupro;12;12/2014;1
NORDESTE;MA;Maranhão;2101251;Bacabeira;Furto de veículo;04;04/2014;1
NORDESTE;MA;Maranhão;2101251;Bacabeira;Homicídio doloso;02;02/2014;1
NORDESTE;MA;Maranhão;2101251;Bacabeira;Roubo de veículo;01;01/2014;2
NORDESTE;MA;Maranhão;2101251;Bacabeira;Roubo de veículo;02;02/2014;1
NORDESTE;MA;Maranhão;2101251;Bacabeira;Roubo de veículo;03;03/2014;1
NORDESTE;MA;Maranhão;2101251;Bacabeira;Roubo de veículo;04;04/2014;3
NORDESTE;MA;Maranhão;2101251;Bacabeira;Roubo de veículo;05;05/2014;1
NORDESTE;MA;Maranhão;2101251;Bacabeira;Roubo de veículo;08;08/2014;2
NORDESTE;MA;Maranhão;2101251;Bacabeira;Roubo de veículo;10;10/2014;1
NORDESTE;MA;Maranhão;2101251;Bacabeira;Roubo de veículo;11;11/2014;1
NORDESTE;MA;Maranhão;2101251;Bacabeira;Roubo de veículo;12;12/2014;1
NORDESTE;MA;Maranhão;2101301;Bacuri;Furto de veículo;06;06/2014;1
NORDESTE;MA;Maranhão;2101301;Bacuri;Furto de veículo;10;10/2014;1
NORDESTE;MA;Maranhão;2101301;Bacuri;Furto de veículo;12;12/2014;1
NORDESTE;MA;Maranhão;2101301;Bacuri;Homicídio doloso;07;07/2014;2
NORDESTE;MA;Maranhão;2101301;Bacuri;Homicídio doloso;08;08/2014;1
NORDESTE;MA;Maranhão;2101301;Bacuri;Homicídio doloso;12;12/2014;2
NORDESTE;MA;Maranhão;2101301;Bacuri;Roubo de veículo;02;02/2014;1
NORDESTE;MA;Maranhão;2101301;Bacuri;Roubo de veículo;04;04/2014;1
NORDESTE;MA;Maranhão;2101400;Balsas;Estupro;01;01/2014;1
NORDESTE;MA;Maranhão;2101400;Balsas;Estupro;05;05/2014;3
NORDESTE;MA;Maranhão;2101400;Balsas;Estupro;09;09/2014;1
NORDESTE;MA;Maranhão;2101400;Balsas;Estupro;10;10/2014;1
NORDESTE;MA;Maranhão;2101400;Balsas;Estupro;11;11/2014;1
NORDESTE;MA;Maranhão;2101400;Balsas;Furto de veículo;01;01/2014;5
NORDESTE;MA;Maranhão;2101400;Balsas;Furto de veículo;02;02/2014;2
NORDESTE;MA;Maranhão;2101400;Balsas;Furto de veículo;03;03/2014;4
NORDESTE;MA;Maranhão;2101400;Balsas;Furto de veículo;04;04/2014;1
NORDESTE;MA;Maranhão;2101400;Balsas;Furto de veículo;06;06/2014;1
NORDESTE;MA;Maranhão;2101400;Balsas;Furto de veículo;07;07/2014;3
NORDESTE;MA;Maranhão;2101400;Balsas;Furto de veículo;08;08/2014;2
NORDESTE;MA;Maranhão;2101400;Balsas;Furto de veículo;09;09/2014;4
NORDESTE;MA;Maranhão;2101400;Balsas;Furto de veículo;10;10/2014;4
NORDESTE;MA;Maranhão;2101400;Balsas;Furto de veículo;11;11/2014;3
NORDESTE;MA;Maranhão;2101400;Balsas;Furto de veículo;12;12/2014;3
NORDESTE;MA;Maranhão;2101400;Balsas;Homicídio doloso;01;01/2014;3
NORDESTE;MA;Maranhão;2101400;Balsas;Homicídio doloso;02;02/2014;1
NORDESTE;MA;Maranhão;2101400;Balsas;Homicídio doloso;06;06/2014;2
NORDESTE;MA;Maranhão;2101400;Balsas;Homicídio doloso;08;08/2014;1
NORDESTE;MA;Maranhão;2101400;Balsas;Homicídio doloso;09;09/2014;3
NORDESTE;MA;Maranhão;2101400;Balsas;Homicídio doloso;10;10/2014;2
NORDESTE;MA;Maranhão;2101400;Balsas;Homicídio doloso;11;11/2014;1
NORDESTE;MA;Maranhão;2101400;Balsas;Roubo de veículo;01;01/2014;1
NORDESTE;MA;Maranhão;2101400;Balsas;Roubo de veículo;02;02/2014;1
NORDESTE;MA;Maranhão;2101400;Balsas;Roubo de veículo;05;05/2014;2
NORDESTE;MA;Maranhão;2101400;Balsas;Roubo de veículo;07;07/2014;4
NORDESTE;MA;Maranhão;2101400;Balsas;Roubo de veículo;08;08/2014;3
NORDESTE;MA;Maranhão;2101400;Balsas;Roubo de veículo;09;09/2014;6
NORDESTE;MA;Maranhão;2101400;Balsas;Roubo de veículo;10;10/2014;6
NORDESTE;MA;Maranhão;2101400;Balsas;Roubo de veículo;11;11/2014;4
NORDESTE;MA;Maranhão;2101400;Balsas;Roubo de veículo;12;12/2014;4
NORDESTE;MA;Maranhão;2101400;Balsas;Roubo seguido de morte (latrocínio);07;07/2014;1
NORDESTE;MA;Maranhão;2101400;Balsas;Roubo seguido de morte (latrocínio);08;08/2014;1
NORDESTE;MA;Maranhão;2101509;Barão De Grajaú;Furto de veículo;09;09/2014;1
