Região;SiglaUF;UF;CódigoIBGE;Município;Crime;Mês;Data;Quantidade
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Homicídio doloso;11;11/2012;31
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Homicídio doloso;12;12/2012;33
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;01;01/2012;2
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;03;03/2012;1
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;05;05/2012;1
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;08;08/2012;1
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;09;09/2012;2
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;10;10/2012;3
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;12;12/2012;1
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo de veículo;01;01/2012;36
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo de veículo;02;02/2012;14
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo de veículo;03;03/2012;19
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo de veículo;04;04/2012;20
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo de veículo;05;05/2012;42
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo de veículo;06;06/2012;40
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo de veículo;07;07/2012;27
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo de veículo;08;08/2012;37
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo de veículo;09;09/2012;29
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo de veículo;10;10/2012;34
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo de veículo;11;11/2012;60
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo de veículo;12;12/2012;46
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);01;01/2012;2
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);03;03/2012;3
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);05;05/2012;2
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);07;07/2012;1
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);08;08/2012;1
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);09;09/2012;2
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);11;11/2012;1
CENTRO-OESTE;MT;Mato Grosso;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);12;12/2012;2
NORDESTE;AL;Alagoas;2700300;Arapiraca;Estupro;01;01/2012;1
NORDESTE;AL;Alagoas;2700300;Arapiraca;Estupro;03;03/2012;4
NORDESTE;AL;Alagoas;2700300;Arapiraca;Estupro;04;04/2012;1
NORDESTE;AL;Alagoas;2700300;Arapiraca;Estupro;05;05/2012;1
NORDESTE;AL;Alagoas;2700300;Arapiraca;Estupro;06;06/2012;4
NORDESTE;AL;Alagoas;2700300;Arapiraca;Estupro;07;07/2012;2
NORDESTE;AL;Alagoas;2700300;Arapiraca;Estupro;08;08/2012;1
NORDESTE;AL;Alagoas;2700300;Arapiraca;Estupro;09;09/2012;4
NORDESTE;AL;Alagoas;2700300;Arapiraca;Estupro;10;10/2012;1
NORDESTE;AL;Alagoas;2700300;Arapiraca;Estupro;11;11/2012;1
NORDESTE;AL;Alagoas;2700300;Arapiraca;Estupro;12;12/2012;1
NORDESTE;AL;Alagoas;2700300;Arapiraca;Furto de veículo;01;01/2012;6
NORDESTE;AL;Alagoas;2700300;Arapiraca;Furto de veículo;02;02/2012;2
NORDESTE;AL;Alagoas;2700300;Arapiraca;Furto de veículo;03;03/2012;7
NORDESTE;AL;Alagoas;2700300;Arapiraca;Furto de veículo;04;04/2012;5
NORDESTE;AL;Alagoas;2700300;Arapiraca;Furto de veículo;05;05/2012;6
NORDESTE;AL;Alagoas;2700300;Arapiraca;Furto de veículo;06;06/2012;2
NORDESTE;AL;Alagoas;2700300;Arapiraca;Furto de veículo;07;07/2012;9
NORDESTE;AL;Alagoas;2700300;Arapiraca;Furto de veículo;08;08/2012;8
NORDESTE;AL;Alagoas;2700300;Arapiraca;Furto de veículo;09;09/2012;7
NORDESTE;AL;Alagoas;2700300;Arapiraca;Furto de veículo;10;10/2012;8
NORDESTE;AL;Alagoas;2700300;Arapiraca;Furto de veículo;11;11/2012;9
NORDESTE;AL;Alagoas;2700300;Arapiraca;Furto de veículo;12;12/2012;11
NORDESTE;AL;Alagoas;2700300;Arapiraca;Homicídio doloso;01;01/2012;12
NORDESTE;AL;Alagoas;2700300;Arapiraca;Homicídio doloso;02;02/2012;7
NORDESTE;AL;Alagoas;2700300;Arapiraca;Homicídio doloso;03;03/2012;16
NORDESTE;AL;Alagoas;2700300;Arapiraca;Homicídio doloso;04;04/2012;6
NORDESTE;AL;Alagoas;2700300;Arapiraca;Homicídio doloso;05;05/2012;12
NORDESTE;AL;Alagoas;2700300;Arapiraca;Homicídio doloso;06;06/2012;8
NORDESTE;AL;Alagoas;2700300;Arapiraca;Homicídio doloso;07;07/2012;9
NORDESTE;AL;Alagoas;2700300;Arapiraca;Homicídio doloso;08;08/2012;13
NORDESTE;AL;Alagoas;2700300;Arapiraca;Homicídio doloso;09;09/2012;9
NORDESTE;AL;Alagoas;2700300;Arapiraca;Homicídio doloso;10;10/2012;16
NORDESTE;AL;Alagoas;2700300;Arapiraca;Homicídio doloso;11;11/2012;12
NORDESTE;AL;Alagoas;2700300;Arapiraca;Homicídio doloso;12;12/2012;11
NORDESTE;AL;Alagoas;2700300;Arapiraca;Lesão corporal seguida de morte;09;09/2012;1
NORDESTE;AL;Alagoas;2700300;Arapiraca;Lesão corporal seguida de morte;11;11/2012;1
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo de veículo;01;01/2012;17
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo de veículo;02;02/2012;19
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo de veículo;03;03/2012;21
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo de veículo;04;04/2012;21
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo de veículo;05;05/2012;13
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo de veículo;06;06/2012;20
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo de veículo;07;07/2012;18
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo de veículo;08;08/2012;32
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo de veículo;09;09/2012;39
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo de veículo;10;10/2012;23
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo de veículo;11;11/2012;30
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo de veículo;12;12/2012;23
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo seguido de morte (latrocínio);02;02/2012;1
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo seguido de morte (latrocínio);03;03/2012;1
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo seguido de morte (latrocínio);06;06/2012;2
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo seguido de morte (latrocínio);07;07/2012;3
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo seguido de morte (latrocínio);09;09/2012;3
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo seguido de morte (latrocínio);10;10/2012;3
NORDESTE;AL;Alagoas;2700300;Arapiraca;Roubo seguido de morte (latrocínio);11;11/2012;1
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;01;01/2012;22
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;02;02/2012;16
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;03;03/2012;19
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;04;04/2012;16
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;05;05/2012;16
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;06;06/2012;16
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;07;07/2012;19
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;08;08/2012;15
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;09;09/2012;13
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;10;10/2012;11
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;11;11/2012;21
NORDESTE;AL;Alagoas;2704302;Maceió;Estupro;12;12/2012;14
NORDESTE;AL;Alagoas;2704302;Maceió;Furto de veículo;01;01/2012;21
NORDESTE;AL;Alagoas;2704302;Maceió;Furto de veículo;02;02/2012;34
NORDESTE;AL;Alagoas;2704302;Maceió;Furto de veículo;03;03/2012;25
NORDESTE;AL;Alagoas;2704302;Maceió;Furto de veículo;04;04/2012;19
NORDESTE;AL;Alagoas;2704302;Maceió;Furto de veículo;05;05/2012;25
NORDESTE;AL;Alagoas;2704302;Maceió;Furto de veículo;06;06/2012;35
NORDESTE;AL;Alagoas;2704302;Maceió;Furto de veículo;07;07/2012;20
NORDESTE;AL;Alagoas;2704302;Maceió;Furto de veículo;08;08/2012;26
NORDESTE;AL;Alagoas;2704302;Maceió;Furto de veículo;09;09/2012;16
NORDESTE;AL;Alagoas;2704302;Maceió;Furto de veículo;10;10/2012;28
NORDESTE;AL;Alagoas;2704302;Maceió;Furto de veículo;11;11/2012;19
NORDESTE;AL;Alagoas;2704302;Maceió;Furto de veículo;12;12/2012;21
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;01;01/2012;81
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;02;02/2012;67
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;03;03/2012;64
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;04;04/2012;72
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;05;05/2012;70
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;06;06/2012;67
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;07;07/2012;51
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;08;08/2012;53
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;09;09/2012;52
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;10;10/2012;57
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;11;11/2012;46
NORDESTE;AL;Alagoas;2704302;Maceió;Homicídio doloso;12;12/2012;61
NORDESTE;AL;Alagoas;2704302;Maceió;Lesão corporal seguida de morte;01;01/2012;3
NORDESTE;AL;Alagoas;2704302;Maceió;Lesão corporal seguida de morte;03;03/2012;3
NORDESTE;AL;Alagoas;2704302;Maceió;Lesão corporal seguida de morte;04;04/2012;4
NORDESTE;AL;Alagoas;2704302;Maceió;Lesão corporal seguida de morte;05;05/2012;4
NORDESTE;AL;Alagoas;2704302;Maceió;Lesão corporal seguida de morte;07;07/2012;1
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;01;01/2012;123
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;02;02/2012;133
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;03;03/2012;146
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;04;04/2012;132
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;05;05/2012;134
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;06;06/2012;129
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;07;07/2012;124
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;08;08/2012;116
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;09;09/2012;100
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;10;10/2012;84
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;11;11/2012;95
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo de veículo;12;12/2012;87
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);01;01/2012;1
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);02;02/2012;5
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);03;03/2012;3
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);04;04/2012;2
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);05;05/2012;5
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);06;06/2012;3
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);07;07/2012;3
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);08;08/2012;3
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);09;09/2012;2
NORDESTE;AL;Alagoas;2704302;Maceió;Roubo seguido de morte (latrocínio);10;10/2012;1
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Estupro;01;01/2012;23
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Estupro;02;02/2012;18
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Estupro;03;03/2012;24
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Estupro;04;04/2012;19
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Estupro;05;05/2012;22
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Estupro;06;06/2012;14
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Estupro;07;07/2012;16
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Estupro;08;08/2012;16
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Estupro;09;09/2012;20
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Estupro;10;10/2012;17
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Estupro;11;11/2012;24
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Estupro;12;12/2012;26
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Furto de veículo;01;01/2012;22
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Furto de veículo;02;02/2012;8
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Furto de veículo;03;03/2012;17
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Furto de veículo;04;04/2012;9
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Furto de veículo;05;05/2012;16
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Furto de veículo;06;06/2012;24
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Furto de veículo;07;07/2012;12
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Furto de veículo;08;08/2012;18
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Furto de veículo;09;09/2012;8
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Furto de veículo;10;10/2012;16
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Furto de veículo;11;11/2012;21
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Furto de veículo;12;12/2012;37
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Homicídio doloso;01;01/2012;87
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Homicídio doloso;02;02/2012;128
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Homicídio doloso;03;03/2012;98
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Homicídio doloso;04;04/2012;104
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Homicídio doloso;05;05/2012;84
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Homicídio doloso;06;06/2012;88
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Homicídio doloso;07;07/2012;96
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Homicídio doloso;08;08/2012;92
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Homicídio doloso;09;09/2012;89
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Homicídio doloso;10;10/2012;87
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Homicídio doloso;11;11/2012;85
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Homicídio doloso;12;12/2012;113
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;01;01/2012;1
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;02;02/2012;2
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;04;04/2012;1
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;06;06/2012;1
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;10;10/2012;1
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;11;11/2012;2
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo de veículo;01;01/2012;75
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo de veículo;02;02/2012;63
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo de veículo;03;03/2012;46
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo de veículo;04;04/2012;55
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo de veículo;05;05/2012;41
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo de veículo;06;06/2012;53
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo de veículo;07;07/2012;42
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo de veículo;08;08/2012;42
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo de veículo;09;09/2012;48
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo de veículo;10;10/2012;68
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo de veículo;11;11/2012;86
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo de veículo;12;12/2012;68
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);01;01/2012;2
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);02;02/2012;8
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);03;03/2012;8
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);04;04/2012;4
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);05;05/2012;6
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);06;06/2012;2
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);09;09/2012;1
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);10;10/2012;4
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);11;11/2012;6
NORDESTE;AL;Alagoas;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);12;12/2012;4
NORDESTE;BA;Bahia;2900702;Alagoinhas;Estupro;01;01/2012;4
NORDESTE;BA;Bahia;2900702;Alagoinhas;Estupro;02;02/2012;1
NORDESTE;BA;Bahia;2900702;Alagoinhas;Estupro;03;03/2012;4
NORDESTE;BA;Bahia;2900702;Alagoinhas;Estupro;04;04/2012;3
NORDESTE;BA;Bahia;2900702;Alagoinhas;Estupro;05;05/2012;4
NORDESTE;BA;Bahia;2900702;Alagoinhas;Estupro;06;06/2012;2
NORDESTE;BA;Bahia;2900702;Alagoinhas;Estupro;07;07/2012;2
NORDESTE;BA;Bahia;2900702;Alagoinhas;Estupro;08;08/2012;5
NORDESTE;BA;Bahia;2900702;Alagoinhas;Estupro;09;09/2012;4
NORDESTE;BA;Bahia;2900702;Alagoinhas;Estupro;10;10/2012;1
NORDESTE;BA;Bahia;2900702;Alagoinhas;Estupro;11;11/2012;3
NORDESTE;BA;Bahia;2900702;Alagoinhas;Estupro;12;12/2012;3
NORDESTE;BA;Bahia;2900702;Alagoinhas;Furto de veículo;01;01/2012;3
NORDESTE;BA;Bahia;2900702;Alagoinhas;Furto de veículo;02;02/2012;3
NORDESTE;BA;Bahia;2900702;Alagoinhas;Furto de veículo;03;03/2012;4
NORDESTE;BA;Bahia;2900702;Alagoinhas;Furto de veículo;05;05/2012;2
NORDESTE;BA;Bahia;2900702;Alagoinhas;Furto de veículo;06;06/2012;1
NORDESTE;BA;Bahia;2900702;Alagoinhas;Furto de veículo;08;08/2012;5
NORDESTE;BA;Bahia;2900702;Alagoinhas;Furto de veículo;09;09/2012;5
NORDESTE;BA;Bahia;2900702;Alagoinhas;Furto de veículo;10;10/2012;5
NORDESTE;BA;Bahia;2900702;Alagoinhas;Furto de veículo;11;11/2012;5
NORDESTE;BA;Bahia;2900702;Alagoinhas;Furto de veículo;12;12/2012;7
NORDESTE;BA;Bahia;2900702;Alagoinhas;Homicídio doloso;01;01/2012;4
NORDESTE;BA;Bahia;2900702;Alagoinhas;Homicídio doloso;02;02/2012;12
NORDESTE;BA;Bahia;2900702;Alagoinhas;Homicídio doloso;03;03/2012;8
NORDESTE;BA;Bahia;2900702;Alagoinhas;Homicídio doloso;04;04/2012;8
NORDESTE;BA;Bahia;2900702;Alagoinhas;Homicídio doloso;05;05/2012;5
NORDESTE;BA;Bahia;2900702;Alagoinhas;Homicídio doloso;06;06/2012;6
NORDESTE;BA;Bahia;2900702;Alagoinhas;Homicídio doloso;07;07/2012;5
NORDESTE;BA;Bahia;2900702;Alagoinhas;Homicídio doloso;08;08/2012;4
NORDESTE;BA;Bahia;2900702;Alagoinhas;Homicídio doloso;09;09/2012;6
NORDESTE;BA;Bahia;2900702;Alagoinhas;Homicídio doloso;10;10/2012;8
NORDESTE;BA;Bahia;2900702;Alagoinhas;Homicídio doloso;11;11/2012;7
NORDESTE;BA;Bahia;2900702;Alagoinhas;Homicídio doloso;12;12/2012;11
NORDESTE;BA;Bahia;2900702;Alagoinhas;Lesão corporal seguida de morte;06;06/2012;1
NORDESTE;BA;Bahia;2900702;Alagoinhas;Lesão corporal seguida de morte;12;12/2012;1
NORDESTE;BA;Bahia;2900702;Alagoinhas;Roubo de veículo;01;01/2012;7
NORDESTE;BA;Bahia;2900702;Alagoinhas;Roubo de veículo;02;02/2012;15
NORDESTE;BA;Bahia;2900702;Alagoinhas;Roubo de veículo;03;03/2012;18
NORDESTE;BA;Bahia;2900702;Alagoinhas;Roubo de veículo;04;04/2012;13
NORDESTE;BA;Bahia;2900702;Alagoinhas;Roubo de veículo;05;05/2012;11
NORDESTE;BA;Bahia;2900702;Alagoinhas;Roubo de veículo;06;06/2012;9
NORDESTE;BA;Bahia;2900702;Alagoinhas;Roubo de veículo;07;07/2012;13
NORDESTE;BA;Bahia;2900702;Alagoinhas;Roubo de veículo;08;08/2012;8
NORDESTE;BA;Bahia;2900702;Alagoinhas;Roubo de veículo;09;09/2012;12
NORDESTE;BA;Bahia;2900702;Alagoinhas;Roubo de veículo;10;10/2012;10
NORDESTE;BA;Bahia;2900702;Alagoinhas;Roubo de veículo;11;11/2012;14
NORDESTE;BA;Bahia;2900702;Alagoinhas;Roubo de veículo;12;12/2012;16
NORDESTE;BA;Bahia;2900702;Alagoinhas;Roubo seguido de morte (latrocínio);04;04/2012;1
NORDESTE;BA;Bahia;2900702;Alagoinhas;Roubo seguido de morte (latrocínio);08;08/2012;1
NORDESTE;BA;Bahia;2900702;Alagoinhas;Roubo seguido de morte (latrocínio);12;12/2012;1
NORDESTE;BA;Bahia;2903201;Barreiras;Estupro;02;02/2012;6
NORDESTE;BA;Bahia;2903201;Barreiras;Estupro;03;03/2012;1
NORDESTE;BA;Bahia;2903201;Barreiras;Estupro;04;04/2012;1
NORDESTE;BA;Bahia;2903201;Barreiras;Estupro;05;05/2012;3
NORDESTE;BA;Bahia;2903201;Barreiras;Estupro;06;06/2012;4
NORDESTE;BA;Bahia;2903201;Barreiras;Estupro;07;07/2012;4
NORDESTE;BA;Bahia;2903201;Barreiras;Estupro;08;08/2012;3
NORDESTE;BA;Bahia;2903201;Barreiras;Estupro;09;09/2012;4
NORDESTE;BA;Bahia;2903201;Barreiras;Estupro;10;10/2012;3
NORDESTE;BA;Bahia;2903201;Barreiras;Estupro;12;12/2012;3
NORDESTE;BA;Bahia;2903201;Barreiras;Furto de veículo;01;01/2012;16
NORDESTE;BA;Bahia;2903201;Barreiras;Furto de veículo;02;02/2012;7
NORDESTE;BA;Bahia;2903201;Barreiras;Furto de veículo;03;03/2012;9
NORDESTE;BA;Bahia;2903201;Barreiras;Furto de veículo;04;04/2012;3
NORDESTE;BA;Bahia;2903201;Barreiras;Furto de veículo;05;05/2012;9
NORDESTE;BA;Bahia;2903201;Barreiras;Furto de veículo;06;06/2012;13
NORDESTE;BA;Bahia;2903201;Barreiras;Furto de veículo;07;07/2012;8
NORDESTE;BA;Bahia;2903201;Barreiras;Furto de veículo;08;08/2012;11
NORDESTE;BA;Bahia;2903201;Barreiras;Furto de veículo;09;09/2012;6
NORDESTE;BA;Bahia;2903201;Barreiras;Furto de veículo;10;10/2012;18
NORDESTE;BA;Bahia;2903201;Barreiras;Furto de veículo;11;11/2012;22
NORDESTE;BA;Bahia;2903201;Barreiras;Furto de veículo;12;12/2012;17
NORDESTE;BA;Bahia;2903201;Barreiras;Homicídio doloso;01;01/2012;6
NORDESTE;BA;Bahia;2903201;Barreiras;Homicídio doloso;02;02/2012;3
NORDESTE;BA;Bahia;2903201;Barreiras;Homicídio doloso;03;03/2012;5
NORDESTE;BA;Bahia;2903201;Barreiras;Homicídio doloso;04;04/2012;8
NORDESTE;BA;Bahia;2903201;Barreiras;Homicídio doloso;05;05/2012;6
NORDESTE;BA;Bahia;2903201;Barreiras;Homicídio doloso;06;06/2012;3
NORDESTE;BA;Bahia;2903201;Barreiras;Homicídio doloso;07;07/2012;4
NORDESTE;BA;Bahia;2903201;Barreiras;Homicídio doloso;08;08/2012;4
NORDESTE;BA;Bahia;2903201;Barreiras;Homicídio doloso;09;09/2012;5
NORDESTE;BA;Bahia;2903201;Barreiras;Homicídio doloso;10;10/2012;5
NORDESTE;BA;Bahia;2903201;Barreiras;Homicídio doloso;11;11/2012;2
NORDESTE;BA;Bahia;2903201;Barreiras;Homicídio doloso;12;12/2012;4
