Timestamp,How many hours did you sleep last night?,Recognition Score,Temporal Memory Score
2013-09-22 16:19:51,9.0,95.0,86.0
2013-09-22 16:26:44,10.269315673289183,79.0,57.0
2013-09-23 06:19:34,10.269315673289183,70.0,64.0
2013-09-23 12:32:05,10.269315673289183,95.0,86.0
2013-09-23 15:06:51,7.0,95.0,73.0
2013-09-23 20:20:05,10.269315673289183,87.0,90.0
2013-09-24 00:13:23,9.0,79.0,68.0
2013-09-24 18:53:15,8.0,92.0,68.0
2013-09-24 21:43:17,8.0,22.0,21.0
2013-09-25 02:01:38,5.0,91.0,59.0
2013-09-25 09:16:07,10.269315673289183,100.0,83.0
2013-09-25 13:10:40,6.0,98.0,95.0
2013-09-25 15:54:28,8.0,95.0,56.0
2013-09-25 18:06:09,10.269315673289183,68.0,92.0
2013-09-25 18:42:40,4.0,91.0,77.0
2013-09-26 00:58:42,6.0,91.0,95.0
2013-09-26 11:01:18,7.0,87.0,90.0
2013-09-26 11:52:46,10.269315673289183,50.0,50.0
2013-09-26 13:27:24,7.0,54.0,69.0
2013-09-26 13:55:43,7.0,95.0,86.0
2013-09-26 14:13:36,8.0,79.0,78.0
2013-09-26 14:39:47,10.269315673289183,91.0,86.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-09-27 21:12:37,6.0,91.0,86.0
2013-09-27 23:13:58,6.0,100.0,75.0
2013-09-28 12:11:46,8.0,79.0,73.0
2013-09-28 13:42:21,4.0,100.0,66.0
2013-09-28 18:01:41,10.269315673289183,79.0,73.0
2013-09-28 19:08:04,10.269315673289183,95.0,73.0
2013-09-29 00:36:59,3.0,100.0,91.0
2013-09-29 06:15:30,8.0,95.0,91.0
2013-09-29 07:11:04,8.0,95.0,91.0
2013-09-29 18:20:07,6.0,70.0,76.0
2013-09-29 19:28:31,8.0,92.0,68.0
2013-09-30 07:42:30,6.0,62.0,53.0
2013-09-30 09:01:22,8.0,100.0,87.0
2013-09-30 13:48:19,9.0,92.0,68.0
2013-09-30 14:30:27,10.269315673289183,91.0,90.0
2013-09-30 23:53:50,7.0,92.0,67.0
2013-01-10 09:10:34,6.0,92.0,68.0
2013-01-10 09:25:46,10.269315673289183,100.0,91.0
2013-01-10 09:41:22,10.269315673289183,100.0,95.0
2013-01-10 10:58:53,6.0,87.0,76.0
2013-01-10 12:04:13,10.0,95.0,78.0
2013-01-10 13:06:29,10.269315673289183,87.0,80.0
2013-01-10 16:49:44,8.0,100.0,87.0
2013-01-10 19:46:46,9.0,95.0,100.0
2013-02-10 03:52:07,9.0,92.0,68.0
2013-02-10 07:07:55,6.0,100.0,79.0
2013-02-10 08:21:38,0.0,69.0,47.0
2013-02-10 09:29:23,7.0,100.0,83.0
2013-02-10 18:50:04,0.0,100.0,87.0
2013-02-10 20:54:31,5.0,100.0,83.0
2013-03-10 12:41:34,8.0,95.0,100.0
2013-04-10 01:04:06,6.0,91.0,93.0
2013-04-10 07:30:31,9.0,91.0,100.0
2013-04-10 07:34:09,10.269315673289183,75.0,55.0
2013-04-10 11:45:49,9.0,87.0,66.0
2013-04-10 13:47:15,8.0,95.0,86.0
2013-05-10 08:59:46,10.0,66.0,62.0
2013-05-10 17:32:15,8.0,92.0,68.0
2013-05-10 19:19:06,4.0,96.0,82.0
2013-06-10 10:41:26,5.0,96.0,69.0
2013-06-10 10:41:56,8.0,97.0,78.0
2013-06-10 17:36:27,6.0,95.0,73.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-07-10 06:55:10,10.269315673289183,93.0,62.0
2013-07-10 10:15:01,9.0,100.0,83.0
2013-07-10 12:04:20,10.269315673289183,95.0,86.0
2013-07-10 13:11:35,7.0,92.0,70.0
2013-07-10 14:22:35,10.269315673289183,95.0,69.0
2013-07-10 14:35:30,0.0,95.0,86.0
2013-07-10 14:36:17,12.0,95.0,86.0
2013-07-10 21:45:53,8.0,100.0,62.0
2013-08-10 03:08:15,8.0,92.18397593046579,78.50050273712435
2013-08-10 04:09:43,8.0,83.0,75.0
2013-08-10 09:41:51,10.269315673289183,88.0,76.0
2013-08-10 11:54:13,7.0,79.0,63.0
2013-08-10 13:20:50,0.0,100.0,70.0
2013-08-10 13:21:18,5.0,100.0,70.0
2013-08-10 20:47:36,10.269315673289183,100.0,100.0
2013-09-10 00:58:52,8.0,95.0,69.0
2013-09-10 05:49:55,10.269315673289183,95.0,73.0
2013-09-10 11:09:25,10.269315673289183,100.0,91.0
2013-09-10 19:40:42,0.0,87.0,80.0
2013-09-10 19:41:04,8.0,87.0,80.0
2013-09-10 19:53:49,8.0,92.18397593046579,78.50050273712435
2013-09-10 22:32:16,5.0,100.0,100.0
2013-10-10 00:56:41,10.269315673289183,91.0,54.0
2013-10-10 04:47:21,10.269315673289183,92.0,68.0
2013-10-10 05:14:58,10.269315673289183,95.0,78.0
2013-10-10 14:28:21,10.269315673289183,100.0,83.0
2013-10-10 16:14:16,10.269315673289183,100.0,79.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-10-10 19:08:19,10.269315673289183,95.0,78.0
2013-10-10 20:18:55,10.269315673289183,91.0,77.0
2013-11-10 03:20:52,8.0,75.0,55.0
2013-11-10 06:53:14,8.0,95.0,73.0
2013-11-10 10:06:36,10.269315673289183,87.0,71.0
2013-11-10 11:00:44,6.0,79.0,68.0
2013-11-10 18:12:29,6.0,87.0,71.0
2013-12-10 00:13:27,8.0,95.0,68.0
2013-12-10 04:04:32,6.0,100.0,83.0
2013-12-10 05:36:20,10.269315673289183,95.0,65.0
2013-12-10 12:56:16,0.0,83.0,80.0
2013-10-13 08:06:00,10.269315673289183,91.0,77.0
2013-10-13 18:08:14,0.0,75.0,66.0
2013-10-13 18:08:43,7.0,75.0,66.0
2013-10-14 05:41:21,7.0,79.0,73.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-10-14 15:02:08,7.0,92.0,68.0
2013-10-14 19:22:03,7.0,91.0,68.0
2013-10-15 10:21:36,10.269315673289183,79.0,78.0
2013-10-15 22:19:28,5.0,95.0,91.0
2013-10-16 03:06:40,10.269315673289183,100.0,79.0
2013-10-16 04:01:06,7.0,92.0,68.0
2013-10-16 05:35:03,10.269315673289183,91.0,81.0
2013-10-16 15:09:09,9.0,66.0,56.0
2013-10-17 03:13:15,10.269315673289183,100.0,91.0
2013-10-17 10:05:39,0.0,100.0,87.0
2013-10-17 10:05:58,6.0,100.0,87.0
2013-10-17 10:58:16,6.0,96.0,84.0
2013-10-17 11:02:50,10.269315673289183,86.0,92.0
2013-10-17 13:50:58,10.269315673289183,87.0,66.0
2013-10-17 20:28:19,10.269315673289183,93.0,58.0
2013-10-18 00:18:02,10.269315673289183,91.0,68.0
2013-10-18 00:47:12,7.0,75.0,72.0
2013-10-18 02:35:51,6.0,95.0,78.0
2013-10-18 04:28:33,10.269315673289183,91.0,90.0
2013-10-18 10:27:10,0.0,79.0,78.0
2013-10-18 20:51:06,4.0,91.0,68.0
2013-10-19 07:00:59,10.269315673289183,75.0,88.0
2013-10-19 14:00:37,10.269315673289183,100.0,70.0
2013-10-20 06:08:23,10.269315673289183,100.0,79.0
2013-10-20 16:34:49,8.0,100.0,95.0
2013-10-21 04:33:10,10.269315673289183,92.18397593046579,78.50050273712435
2013-10-21 04:54:20,10.269315673289183,95.0,73.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-10-21 17:50:32,6.0,91.0,81.0
2013-10-21 19:10:23,10.269315673289183,91.0,61.0
2013-10-21 19:51:45,7.0,95.0,60.0
2013-10-22 10:14:39,7.0,95.0,86.0
2013-10-22 14:07:17,10.269315673289183,100.0,95.0
2013-10-22 14:32:45,6.0,95.0,60.0
2013-10-23 02:39:11,10.269315673289183,100.0,95.0
2013-10-23 08:13:35,7.0,100.0,95.0
2013-10-23 09:53:32,8.0,75.0,80.0
2013-10-23 10:39:42,9.0,95.0,75.0
2013-10-23 13:27:37,7.0,87.0,85.0
2013-10-23 22:03:02,10.269315673289183,87.0,78.0
2013-10-24 10:55:00,8.0,92.18397593046579,78.50050273712435
2013-10-24 12:55:03,7.0,83.0,75.0
2013-10-24 23:18:10,7.0,100.0,79.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-10-25 01:35:11,8.0,91.0,79.0
2013-10-25 14:43:40,6.0,91.0,54.0
2013-10-25 18:14:55,9.0,100.0,91.0
2013-10-25 18:40:19,7.0,100.0,62.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-10-26 11:31:08,9.0,92.0,68.0
2013-10-26 15:43:17,7.0,100.0,87.0
2013-10-27 02:36:18,7.0,100.0,66.0
2013-10-27 02:36:49,7.0,100.0,66.0
2013-10-27 08:56:25,10.269315673289183,100.0,91.0
2013-10-27 17:59:29,8.0,95.0,86.0
2013-10-28 03:01:16,7.0,92.0,95.0
2013-10-28 12:41:40,8.0,91.0,90.0
2013-10-29 04:42:55,7.0,100.0,95.0
2013-10-29 05:16:49,7.0,100.0,66.0
2013-10-29 13:08:46,13.0,95.0,52.0
2013-10-29 14:23:17,8.0,100.0,87.0
2013-10-29 15:57:54,5.0,100.0,75.0
2013-10-29 16:40:20,8.0,63.0,53.0
2013-10-29 18:27:54,10.269315673289183,100.0,79.0
2013-10-29 21:37:45,6.0,91.0,86.0
2013-10-30 07:02:15,10.269315673289183,100.0,91.0
2013-10-30 08:29:57,10.269315673289183,95.0,82.0
2013-10-30 13:47:29,7.0,83.0,75.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-10-30 16:32:47,7.0,95.0,82.0
2013-10-30 16:51:55,10.269315673289183,100.0,91.0
2013-10-31 06:08:27,5.0,91.0,86.0
2013-10-31 08:34:27,7.0,100.0,79.0
2013-01-11 12:14:41,10.269315673289183,95.0,86.0
2013-01-11 13:43:06,8.0,87.0,71.0
2013-01-11 22:05:18,9.0,95.0,73.0
2013-02-11 06:17:08,10.269315673289183,100.0,91.0
2013-02-11 06:42:15,7.0,91.0,86.0
2013-02-11 14:36:24,6.0,95.0,82.0
2013-03-11 01:40:19,6.0,91.0,90.0
2013-03-11 04:48:18,8.0,79.0,94.0
2013-03-11 05:28:15,9.0,100.0,91.0
2013-03-11 08:21:24,7.0,87.0,100.0
2013-03-11 18:18:41,0.0,95.0,86.0
2013-03-11 18:19:10,9.0,95.0,86.0
2013-04-11 08:09:20,10.269315673289183,75.0,88.0
2013-04-11 09:22:13,9.0,92.0,84.0
2013-04-11 15:52:58,8.0,91.0,72.0
2013-04-11 17:38:22,9.0,92.0,68.0
2013-05-11 13:11:34,10.269315673289183,95.0,95.0
2013-05-11 17:47:33,7.0,87.0,80.0
2013-06-11 04:04:54,6.0,83.0,70.0
2013-06-11 11:09:35,9.0,79.0,84.0
2013-06-11 11:36:39,10.269315673289183,95.0,86.0
2013-06-11 16:30:03,6.0,100.0,95.0
2013-06-11 17:03:06,8.0,91.0,72.0
2013-07-11 08:58:13,10.269315673289183,87.0,90.0
2013-07-11 13:33:17,8.0,83.0,85.0
2013-07-11 20:22:52,10.269315673289183,91.0,59.0
2013-07-11 22:15:28,0.0,92.0,68.0
2013-09-11 00:53:23,5.0,91.0,59.0
2013-09-11 10:14:48,8.0,91.0,77.0
2013-09-11 16:32:58,5.0,82.0,63.0
2013-10-11 14:14:49,8.0,95.0,82.0
2013-10-11 14:31:52,5.0,83.0,90.0
2013-10-11 14:36:34,6.0,100.0,66.0
2013-10-11 19:06:52,8.0,92.0,68.0
2013-10-11 23:21:16,6.0,95.0,82.0
2013-11-11 01:28:06,10.269315673289183,70.0,76.0
2013-11-11 03:29:30,10.269315673289183,92.18397593046579,78.50050273712435
2013-11-11 05:14:31,7.0,95.0,78.0
2013-11-11 06:39:18,0.0,92.18397593046579,78.50050273712435
2013-11-11 12:03:07,7.0,100.0,92.0
2013-11-11 14:31:56,10.269315673289183,100.0,75.0
2013-11-11 17:09:00,7.0,87.0,90.0
2013-12-11 00:15:30,7.0,83.0,80.0
2013-12-11 12:20:11,10.269315673289183,100.0,75.0
2013-12-11 15:56:21,6.0,100.0,75.0
2013-12-11 21:01:35,7.0,95.0,78.0
2013-11-13 01:13:45,6.0,87.0,85.0
2013-11-13 16:58:26,8.0,79.0,94.0
2013-11-13 21:11:51,7.0,97.0,100.0
2013-11-14 01:37:25,10.269315673289183,100.0,75.0
2013-11-14 10:38:07,7.0,100.0,87.0
2013-11-14 13:19:40,10.269315673289183,100.0,95.0
2013-11-14 17:46:32,8.0,100.0,95.0
2013-11-14 17:50:34,8.0,95.0,82.0
2013-11-14 19:42:14,6.0,87.0,90.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-11-15 03:08:58,0.0,62.0,47.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-11-15 04:03:36,7.0,92.0,68.0
2013-11-15 07:23:40,10.269315673289183,75.0,72.0
2013-11-15 07:35:12,10.269315673289183,91.0,90.0
2013-11-15 09:02:17,10.269315673289183,95.0,78.0
2013-11-15 11:03:31,7.0,100.0,100.0
2013-11-15 11:38:59,10.269315673289183,9.0,4.0
2013-11-15 11:40:44,4.0,83.0,85.0
2013-11-15 11:59:53,10.269315673289183,91.0,81.0
2013-11-15 12:00:43,8.0,87.0,85.0
2013-11-15 13:12:05,10.269315673289183,100.0,66.0
2013-11-15 14:41:55,8.0,100.0,68.0
2013-11-15 16:29:17,6.0,100.0,100.0
2013-11-15 17:59:27,7.0,91.0,77.0
2013-11-16 01:10:12,7.0,87.0,57.0
2013-11-16 06:55:53,8.0,100.0,91.0
2013-11-16 10:53:10,0.0,95.0,73.0
2013-11-16 10:53:59,5.0,95.0,73.0
2013-11-16 12:47:14,7.0,95.0,60.0
2013-11-16 14:35:24,6.0,91.0,77.0
2013-11-16 14:44:41,10.269315673289183,95.0,95.0
2013-11-16 14:45:38,10.0,92.0,86.0
2013-11-16 17:47:12,7.0,91.0,77.0
2013-11-16 18:25:00,10.269315673289183,83.0,75.0
2013-11-17 00:16:54,0.0,100.0,66.0
2013-11-17 01:52:31,0.0,87.0,80.0
2013-11-17 02:13:56,8.0,91.0,86.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-11-17 06:18:26,8.0,100.0,79.0
2013-11-17 07:03:07,10.269315673289183,100.0,66.0
2013-11-17 07:14:55,9.0,92.0,68.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-11-17 19:27:27,8.0,95.0,68.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-11-18 04:36:58,10.269315673289183,95.0,65.0
2013-11-18 04:42:43,6.0,91.0,50.0
2013-11-18 05:08:23,6.0,100.0,87.0
2013-11-18 06:22:10,10.269315673289183,6.0,8.0
2013-11-18 10:18:59,6.0,87.0,66.0
2013-11-18 10:52:33,10.269315673289183,100.0,91.0
2013-11-18 11:16:57,8.0,92.0,68.0
2013-11-18 12:42:57,5.0,91.0,68.0
2013-11-18 17:43:03,10.269315673289183,70.0,70.0
2013-11-19 01:05:58,8.0,91.0,59.0
2013-11-19 01:44:09,7.0,75.0,61.0
2013-11-19 02:14:00,10.269315673289183,100.0,83.0
2013-11-19 02:47:18,10.269315673289183,75.0,83.0
2013-11-19 04:58:46,10.269315673289183,100.0,97.0
2013-11-19 07:06:00,6.0,100.0,70.0
2013-11-19 08:00:18,9.0,91.0,68.0
2013-11-19 09:09:51,8.0,92.0,68.0
2013-11-19 09:19:57,10.269315673289183,100.0,75.0
2013-11-19 09:23:46,10.269315673289183,95.0,82.0
2013-11-19 10:16:35,10.269315673289183,95.0,86.0
2013-11-19 12:09:48,10.269315673289183,100.0,62.0
2013-11-19 13:13:17,7.0,100.0,83.0
2013-11-19 15:05:52,10.269315673289183,60.0,70.0
2013-11-19 15:33:58,7.0,83.0,60.0
2013-11-19 19:21:22,6.0,91.0,86.0
2013-11-19 21:55:13,10.269315673289183,91.0,77.0
2013-11-20 01:34:41,10.269315673289183,91.0,90.0
2013-11-20 05:05:14,5.0,83.0,80.0
2013-11-20 05:40:05,10.269315673289183,100.0,91.0
2013-11-20 10:49:19,8.0,100.0,87.0
2013-11-20 19:13:07,5.0,87.0,76.0
2013-11-20 19:54:18,10.269315673289183,87.0,94.0
2013-11-21 00:44:56,7.0,92.0,68.0
2013-11-21 03:22:35,7.0,95.0,78.0
2013-11-21 04:56:08,10.269315673289183,83.0,80.0
2013-11-21 09:01:20,8.0,95.0,69.0
2013-11-21 12:36:12,7.0,92.0,68.0
2013-11-21 19:51:49,10.269315673289183,91.0,81.0
2013-11-22 03:36:55,8.0,24.0,21.0
2013-11-22 03:36:56,8.0,24.0,21.0
2013-11-22 06:17:27,7.0,95.0,86.0
2013-11-22 08:30:25,10.269315673289183,87.0,90.0
2013-11-22 10:37:30,8.0,100.0,87.0
2013-11-22 10:45:16,10.269315673289183,100.0,83.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-11-22 15:51:52,10.269315673289183,95.0,78.0
2013-11-22 17:55:33,8.0,83.0,85.0
2013-11-22 21:00:46,10.269315673289183,87.0,66.0
2013-11-23 02:18:08,10.269315673289183,92.0,92.0
2013-11-23 02:24:21,6.0,91.0,68.0
2013-11-23 07:23:15,7.0,91.0,77.0
2013-11-23 10:03:15,7.0,92.18397593046579,78.50050273712435
2013-11-23 10:38:39,10.269315673289183,100.0,66.0
2013-11-23 10:58:37,10.269315673289183,95.0,86.0
2013-11-23 12:24:33,10.0,100.0,84.0
2013-11-23 12:33:13,8.0,100.0,54.0
2013-11-23 16:21:20,7.0,87.0,80.0
2013-11-23 17:32:13,10.269315673289183,100.0,75.0
2013-11-23 17:49:32,7.0,100.0,58.0
2013-11-23 19:37:00,6.0,100.0,92.0
2013-11-24 00:43:06,10.269315673289183,87.0,85.0
2013-11-24 02:02:30,5.0,70.0,80.0
2013-11-24 04:20:12,10.269315673289183,87.0,66.0
2013-11-24 05:37:06,9.0,95.0,95.0
2013-11-24 06:23:01,9.0,87.0,100.0
2013-11-24 08:39:22,7.0,95.0,73.0
2013-11-24 12:12:01,10.269315673289183,87.0,85.0
2013-11-24 20:55:39,7.0,21.0,71.0
2013-11-24 23:11:50,0.0,91.0,86.0
2013-11-25 04:30:04,10.269315673289183,83.0,60.0
2013-11-25 08:51:54,14.0,83.0,85.0
2013-11-25 09:57:21,6.0,83.0,80.0
2013-11-25 09:58:30,6.0,87.0,71.0
2013-11-25 10:55:13,5.0,83.0,80.0
2013-11-25 12:54:38,6.0,91.0,95.0
2013-11-25 13:34:36,7.0,100.0,95.0
2013-11-25 13:48:28,8.0,100.0,83.0
2013-11-25 18:08:35,8.0,100.0,75.0
2013-11-25 21:16:59,7.0,92.0,68.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-11-25 22:16:20,8.0,83.0,70.0
2013-11-26 00:27:14,6.0,91.0,95.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-11-26 04:40:55,8.0,100.0,75.0
2013-11-26 09:52:57,10.269315673289183,95.0,91.0
2013-11-26 11:00:24,6.0,95.0,65.0
2013-11-26 12:42:27,8.0,87.0,90.0
2013-11-26 12:52:10,7.0,100.0,70.0
2013-11-26 17:02:45,6.0,95.0,86.0
2013-11-26 18:32:36,10.269315673289183,100.0,87.0
2013-11-26 19:06:25,10.269315673289183,100.0,75.0
2013-11-26 23:32:45,10.0,83.0,60.0
2013-11-27 20:00:42,0.0,95.0,86.0
2013-11-27 20:58:58,10.269315673289183,89.0,71.0
2013-11-27 22:39:28,10.0,100.0,66.0
2013-11-28 03:46:57,9.0,92.0,68.0
2013-11-28 07:18:40,10.269315673289183,87.0,76.0
2013-11-28 10:17:57,6.0,91.0,63.0
2013-11-28 16:37:39,8.0,50.0,50.0
2013-11-29 02:43:12,10.269315673289183,100.0,95.0
2013-11-29 03:06:43,7.0,100.0,75.0
2013-11-29 06:46:44,7.0,100.0,91.0
2013-11-29 09:06:13,9.0,100.0,91.0
2013-11-29 22:17:04,10.269315673289183,100.0,91.0
2013-11-30 02:53:39,8.0,87.0,71.0
2013-11-30 04:29:29,7.0,95.0,86.0
2013-11-30 04:36:03,10.269315673289183,100.0,100.0
2013-11-30 13:13:52,10.269315673289183,100.0,95.0
2013-11-30 15:12:23,6.0,91.0,81.0
2013-11-30 15:48:58,0.0,91.0,63.0
2013-11-30 15:49:25,6.0,91.0,63.0
2013-11-30 15:49:33,0.0,92.18397593046579,78.50050273712435
2013-11-30 16:25:40,13.0,87.0,98.0
2013-11-30 17:46:06,9.0,95.0,65.0
2013-01-12 02:13:00,7.0,89.0,68.0
2013-01-12 05:10:06,10.269315673289183,95.0,82.0
2013-01-12 05:46:29,8.0,95.0,86.0
2013-01-12 08:24:53,8.0,87.0,85.0
2013-01-12 09:26:21,8.0,87.0,66.0
2013-01-12 13:12:37,10.269315673289183,79.0,73.0
2013-01-12 14:26:54,9.0,95.0,69.0
2013-01-12 14:38:46,8.0,87.0,90.0
2013-01-12 14:47:57,6.0,87.0,61.0
2013-01-12 15:24:18,7.0,83.0,80.0
2013-01-12 21:59:37,7.0,100.0,70.0
2013-01-12 23:32:32,9.0,79.0,94.0
2013-02-12 14:12:50,7.0,95.0,65.0
2013-02-12 19:35:41,10.269315673289183,100.0,87.0
2013-03-12 04:42:28,10.0,95.0,95.0
2013-03-12 08:40:16,0.0,83.0,80.0
2013-03-12 16:17:49,10.269315673289183,91.0,92.0
2013-03-12 16:40:40,10.269315673289183,100.0,83.0
2013-03-12 18:26:55,7.0,100.0,91.0
2013-03-12 20:10:19,10.269315673289183,95.0,60.0
2013-03-12 20:11:03,3.0,100.0,62.0
2013-03-12 20:41:48,8.0,79.0,84.0
2013-03-12 20:53:17,10.269315673289183,100.0,62.0
2013-03-12 20:59:27,10.269315673289183,95.0,91.0
2013-03-12 21:05:02,10.269315673289183,95.0,78.0
2013-04-12 00:16:17,10.269315673289183,91.0,81.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-04-12 03:04:00,6.0,62.0,86.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-04-12 03:57:44,10.269315673289183,92.0,68.0
2013-04-12 04:42:06,7.0,92.0,70.0
2013-04-12 05:36:30,0.0,95.0,100.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-04-12 06:10:38,10.0,91.0,72.0
2013-04-12 08:36:00,6.0,83.0,85.0
2013-04-12 08:42:56,6.0,91.0,68.0
2013-04-12 10:01:28,8.0,95.0,73.0
2013-04-12 10:16:06,7.0,75.0,72.0
2013-04-12 11:31:30,8.0,95.0,86.0
2013-04-12 12:11:00,8.0,100.0,95.0
2013-04-12 12:16:20,6.0,87.0,80.0
2013-04-12 12:29:27,10.269315673289183,66.0,75.0
2013-04-12 13:35:30,8.0,100.0,91.0
2013-04-12 13:38:30,5.0,100.0,83.0
2013-04-12 13:54:24,10.269315673289183,97.0,80.0
2013-04-12 14:59:41,10.269315673289183,100.0,87.0
2013-04-12 15:23:22,6.0,100.0,91.0
2013-04-12 15:31:48,7.0,92.0,72.0
2013-04-12 15:45:32,4.0,91.0,95.0
2013-04-12 16:45:12,10.269315673289183,45.0,55.0
2013-04-12 19:38:50,7.0,91.0,77.0
2013-04-12 20:02:54,10.269315673289183,92.18397593046579,78.50050273712435
2013-04-12 20:02:55,10.269315673289183,92.18397593046579,78.50050273712435
2013-04-12 20:52:08,5.0,100.0,100.0
2013-04-12 22:44:15,10.0,91.0,63.0
2013-05-12 01:14:09,5.0,91.0,77.0
2013-05-12 01:54:25,6.0,100.0,75.0
2013-05-12 01:56:02,10.0,100.0,100.0
2013-05-12 03:25:36,10.269315673289183,100.0,95.0
2013-05-12 07:38:33,10.269315673289183,100.0,100.0
2013-05-12 07:46:04,8.0,91.0,77.0
2013-05-12 08:51:56,8.0,95.0,82.0
2013-05-12 11:11:20,4.0,83.0,60.0
2013-05-12 21:02:51,5.0,100.0,83.0
2013-05-12 21:27:46,10.269315673289183,83.0,85.0
2013-05-12 22:21:33,7.0,54.0,53.0
2013-06-12 06:16:25,10.269315673289183,79.0,78.0
2013-06-12 06:43:17,10.269315673289183,95.0,82.0
2013-06-12 07:58:39,10.269315673289183,70.0,76.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-06-12 17:40:13,10.269315673289183,95.0,65.0
2013-06-12 17:56:48,10.269315673289183,87.0,80.0
2013-06-12 20:10:45,6.0,92.0,77.0
2013-06-12 22:01:16,8.0,95.0,86.0
2013-07-12 04:34:17,9.0,100.0,83.0
2013-07-12 05:52:14,10.269315673289183,87.0,90.0
2013-07-12 06:28:53,10.269315673289183,100.0,75.0
2013-07-12 06:29:31,10.269315673289183,100.0,75.0
2013-07-12 06:29:48,10.269315673289183,100.0,75.0
2013-07-12 09:40:15,7.0,100.0,83.0
2013-07-12 09:42:18,6.0,92.0,72.0
2013-07-12 12:05:58,6.0,70.0,82.0
2013-07-12 12:07:24,8.0,87.0,57.0
2013-07-12 13:52:34,6.0,89.0,95.0
2013-07-12 20:24:41,10.269315673289183,100.0,83.0
2013-07-12 20:45:36,6.0,79.0,89.0
2013-07-12 20:45:38,6.0,79.0,89.0
2013-07-12 21:07:04,0.0,91.0,86.0
2013-07-12 21:25:53,8.0,66.0,75.0
2013-08-12 02:34:48,0.0,79.0,94.0
2013-08-12 02:34:53,8.0,87.0,71.0
2013-08-12 07:01:00,8.0,100.0,95.0
2013-08-12 07:04:28,8.0,79.0,78.0
2013-08-12 08:24:22,8.0,100.0,95.0
2013-08-12 09:35:44,10.269315673289183,66.0,87.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-08-12 10:40:27,10.269315673289183,100.0,68.0
2013-08-12 11:12:10,10.269315673289183,79.0,63.0
2013-08-12 11:21:45,10.269315673289183,87.0,76.0
2013-08-12 12:26:06,8.0,91.0,77.0
2013-08-12 12:33:43,10.269315673289183,95.0,82.0
2013-08-12 14:23:57,10.269315673289183,75.0,72.0
2013-08-12 15:03:41,10.269315673289183,87.0,71.0
2013-08-12 19:21:56,10.269315673289183,100.0,91.0
2013-09-12 00:33:24,7.0,91.0,95.0
2013-09-12 02:09:05,0.0,95.0,100.0
2013-09-12 10:03:18,10.269315673289183,83.0,75.0
2013-09-12 10:04:17,8.0,91.0,81.0
2013-09-12 12:10:54,5.0,87.0,76.0
2013-09-12 19:11:20,7.0,91.0,81.0
2013-09-12 20:12:20,8.0,100.0,70.0
2013-09-12 21:15:54,7.0,100.0,79.0
2013-09-12 23:35:48,10.269315673289183,100.0,87.0
2013-10-12 08:51:30,10.0,95.0,78.0
2013-10-12 10:54:27,10.269315673289183,100.0,87.0
2013-10-12 11:14:36,10.269315673289183,79.0,89.0
2013-10-12 11:42:11,10.269315673289183,91.0,77.0
2013-10-12 19:25:59,6.0,100.0,66.0
2013-10-12 21:00:11,10.269315673289183,92.0,68.0
2013-10-12 21:00:11,10.269315673289183,92.0,68.0
2013-10-12 21:03:16,7.0,84.0,68.0
2013-10-12 22:13:54,7.0,86.0,92.0
2013-11-12 00:31:55,10.269315673289183,95.0,95.0
2013-11-12 11:20:08,8.0,100.0,91.0
2013-11-12 17:35:11,0.0,95.0,78.0
2013-11-12 17:35:27,7.0,95.0,78.0
2013-11-12 19:03:52,7.0,79.0,78.0
2013-11-12 22:08:08,6.0,100.0,91.0
2013-12-12 00:20:46,6.0,95.0,91.0
2013-12-12 10:12:51,4.0,91.0,95.0
